Date,Series,Value
2011-03-26,CNN,0
2011-03-27,CNN,0
2011-03-28,CNN,0
2011-03-29,CNN,0
2011-03-30,CNN,0
2011-03-31,CNN,0
2011-04-01,CNN,0.0233
2011-04-02,CNN,0
2011-04-03,CNN,0
2011-04-04,CNN,0.0521
2011-04-05,CNN,0
2011-04-06,CNN,0
2011-04-07,CNN,0
2011-04-08,CNN,0
2011-04-09,CNN,0
2011-04-10,CNN,0
2011-04-11,CNN,0
2011-04-12,CNN,0
2011-04-13,CNN,0
2011-04-14,CNN,0
2011-04-15,CNN,0.0234
2011-04-16,CNN,0.0478
2011-04-17,CNN,0
2011-04-18,CNN,0
2011-04-19,CNN,0
2011-04-20,CNN,0
2011-04-21,CNN,0
2011-04-22,CNN,0
2011-04-23,CNN,0
2011-04-24,CNN,0
2011-04-25,CNN,0
2011-04-26,CNN,0
2011-04-27,CNN,0
2011-04-28,CNN,0
2011-04-29,CNN,0
2011-04-30,CNN,0
2011-05-01,CNN,0
2011-05-02,CNN,0
2011-05-03,CNN,0
2011-05-04,CNN,0
2011-05-05,CNN,0
2011-05-06,CNN,0
2011-05-07,CNN,0
2011-05-08,CNN,0
2011-05-09,CNN,0
2011-05-10,CNN,0
2011-05-11,CNN,0
2011-05-12,CNN,0
2011-05-13,CNN,0
2011-05-14,CNN,0
2011-05-15,CNN,0
2011-05-16,CNN,0
2011-05-17,CNN,0
2011-05-18,CNN,0
2011-05-19,CNN,0.0682
2011-05-20,CNN,0
2011-05-21,CNN,0
2011-05-22,CNN,0
2011-05-23,CNN,0
2011-05-24,CNN,0
2011-05-25,CNN,0
2011-05-26,CNN,0
2011-05-27,CNN,0
2011-05-28,CNN,0
2011-05-29,CNN,0
2011-05-30,CNN,0
2011-05-31,CNN,0.0234
2011-06-01,CNN,0.0233
2011-06-02,CNN,0.0693
2011-06-03,CNN,0
2011-06-04,CNN,0.0536
2011-06-05,CNN,0
2011-06-06,CNN,0
2011-06-07,CNN,0.0928
2011-06-08,CNN,0
2011-06-09,CNN,0
2011-06-10,CNN,0.0230
2011-06-11,CNN,0
2011-06-12,CNN,0
2011-06-13,CNN,0
2011-06-14,CNN,0
2011-06-15,CNN,0
2011-06-16,CNN,0.0233
2011-06-17,CNN,0
2011-06-18,CNN,0
2011-06-19,CNN,0
2011-06-20,CNN,0.0236
2011-06-21,CNN,0.0922
2011-06-22,CNN,0
2011-06-23,CNN,0
2011-06-24,CNN,0
2011-06-25,CNN,0
2011-06-26,CNN,0
2011-06-27,CNN,0
2011-06-28,CNN,0
2011-06-29,CNN,0.0230
2011-06-30,CNN,0
2011-07-01,CNN,0
2011-07-02,CNN,0
2011-07-03,CNN,0
2011-07-04,CNN,0
2011-07-05,CNN,0
2011-07-06,CNN,0
2011-07-07,CNN,0
2011-07-08,CNN,0
2011-07-09,CNN,0
2011-07-10,CNN,0
2011-07-11,CNN,0
2011-07-12,CNN,0.0231
2011-07-13,CNN,0
2011-07-14,CNN,0
2011-07-15,CNN,0
2011-07-16,CNN,0.0919
2011-07-17,CNN,0
2011-07-18,CNN,0
2011-07-19,CNN,0
2011-07-20,CNN,0
2011-07-21,CNN,0
2011-07-22,CNN,0
2011-07-23,CNN,0
2011-07-24,CNN,0
2011-07-25,CNN,0
2011-07-26,CNN,0
2011-07-27,CNN,0
2011-07-28,CNN,0
2011-07-29,CNN,0
2011-07-30,CNN,0.0227
2011-07-31,CNN,0.0922
2011-08-01,CNN,0
2011-08-02,CNN,0
2011-08-03,CNN,0
2011-08-04,CNN,0
2011-08-05,CNN,0
2011-08-06,CNN,0
2011-08-07,CNN,0
2011-08-08,CNN,0
2011-08-09,CNN,0
2011-08-10,CNN,0
2011-08-11,CNN,0
2011-08-12,CNN,0
2011-08-13,CNN,0
2011-08-14,CNN,0
2011-08-15,CNN,0
2011-08-16,CNN,0
2011-08-17,CNN,0
2011-08-18,CNN,0
2011-08-19,CNN,0
2011-08-20,CNN,0.0682
2011-08-21,CNN,0.0512
2011-08-22,CNN,0.1072
2011-08-23,CNN,0.1129
2011-08-24,CNN,0.0881
2011-08-25,CNN,0
2011-08-26,CNN,0
2011-08-27,CNN,0
2011-08-28,CNN,0
2011-08-29,CNN,0
2011-08-30,CNN,0
2011-08-31,CNN,0.0230
2011-09-01,CNN,0
2011-09-02,CNN,0
2011-09-03,CNN,0.0232
2011-09-04,CNN,0
2011-09-05,CNN,0
2011-09-06,CNN,0.0252
2011-09-07,CNN,0.0232
2011-09-08,CNN,0
2011-09-09,CNN,0
2011-09-10,CNN,0
2011-09-11,CNN,0
2011-09-12,CNN,0
2011-09-13,CNN,0
2011-09-14,CNN,0
2011-09-15,CNN,0
2011-09-16,CNN,0.0451
2011-09-17,CNN,0
2011-09-18,CNN,0
2011-09-19,CNN,0
2011-09-20,CNN,0
2011-09-21,CNN,0
2011-09-22,CNN,0
2011-09-23,CNN,0
2011-09-24,CNN,0
2011-09-25,CNN,0
2011-09-26,CNN,0
2011-09-27,CNN,0.0466
2011-09-28,CNN,0.0464
2011-09-29,CNN,0
2011-09-30,CNN,0
2011-10-01,CNN,0
2011-10-02,CNN,0.0532
2011-10-03,CNN,0.0472
2011-10-04,CNN,0.0249
2011-10-05,CNN,0
2011-10-06,CNN,0
2011-10-07,CNN,0
2011-10-08,CNN,0.1136
2011-10-09,CNN,0
2011-10-10,CNN,0
2011-10-11,CNN,0
2011-10-12,CNN,0.0229
2011-10-13,CNN,0
2011-10-14,CNN,0
2011-10-15,CNN,0
2011-10-16,CNN,0
2011-10-17,CNN,0
2011-10-18,CNN,0
2011-10-19,CNN,0
2011-10-20,CNN,0.0220
2011-10-21,CNN,0
2011-10-22,CNN,0
2011-10-23,CNN,0.0248
2011-10-24,CNN,0
2011-10-25,CNN,0
2011-10-26,CNN,0.0689
2011-10-27,CNN,0
2011-10-28,CNN,0
2011-10-29,CNN,0
2011-10-30,CNN,0
2011-10-31,CNN,0
2011-11-01,CNN,0.1364
2011-11-02,CNN,0
2011-11-03,CNN,0
2011-11-04,CNN,0
2011-11-05,CNN,0
2011-11-06,CNN,0
2011-11-07,CNN,0
2011-11-08,CNN,0
2011-11-09,CNN,0.0231
2011-11-10,CNN,0
2011-11-11,CNN,0
2011-11-12,CNN,0
2011-11-13,CNN,0
2011-11-14,CNN,0
2011-11-15,CNN,0
2011-11-16,CNN,0
2011-11-17,CNN,0
2011-11-18,CNN,0
2011-11-19,CNN,0
2011-11-20,CNN,0.0272
2011-11-21,CNN,0
2011-11-22,CNN,0
2011-11-23,CNN,0
2011-11-24,CNN,0.0775
2011-11-25,CNN,0
2011-11-26,CNN,0
2011-11-27,CNN,0
2011-11-28,CNN,0.0778
2011-11-29,CNN,0.0229
2011-11-30,CNN,0
2011-12-01,CNN,0.0227
2011-12-02,CNN,0
2011-12-03,CNN,0
2011-12-04,CNN,0
2011-12-05,CNN,0
2011-12-06,CNN,0
2011-12-07,CNN,0
2011-12-08,CNN,0
2011-12-09,CNN,0.0234
2011-12-10,CNN,0
2011-12-11,CNN,0
2011-12-12,CNN,0.0396
2011-12-13,CNN,0.0713
2011-12-14,CNN,0
2011-12-15,CNN,0
2011-12-16,CNN,0
2011-12-17,CNN,0
2011-12-18,CNN,0
2011-12-19,CNN,0
2011-12-20,CNN,0
2011-12-21,CNN,0
2011-12-22,CNN,0
2011-12-23,CNN,0
2011-12-24,CNN,0
2011-12-25,CNN,0
2011-12-26,CNN,0.0282
2011-12-27,CNN,0
2011-12-28,CNN,0
2011-12-29,CNN,0.0710
2011-12-30,CNN,0.0236
2011-12-31,CNN,0
2012-01-01,CNN,0
2012-01-02,CNN,0.0231
2012-01-03,CNN,0.0229
2012-01-04,CNN,0.0436
2012-01-05,CNN,0
2012-01-06,CNN,0
2012-01-07,CNN,0
2012-01-08,CNN,0
2012-01-09,CNN,0
2012-01-10,CNN,0.0925
2012-01-11,CNN,0
2012-01-12,CNN,0.1824
2012-01-13,CNN,0.0688
2012-01-14,CNN,0.0690
2012-01-15,CNN,0
2012-01-16,CNN,0.1618
2012-01-17,CNN,0
2012-01-18,CNN,0.0234
2012-01-19,CNN,0
2012-01-20,CNN,0
2012-01-21,CNN,0.0464
2012-01-22,CNN,0
2012-01-23,CNN,0
2012-01-24,CNN,0
2012-01-25,CNN,0
2012-01-26,CNN,0
2012-01-27,CNN,0
2012-01-28,CNN,0
2012-01-29,CNN,0
2012-01-30,CNN,0.1325
2012-01-31,CNN,0.1144
2012-02-01,CNN,0
2012-02-02,CNN,0.0459
2012-02-03,CNN,0
2012-02-04,CNN,0
2012-02-05,CNN,0.0979
2012-02-06,CNN,0.0470
2012-02-07,CNN,0
2012-02-08,CNN,0
2012-02-09,CNN,0.0236
2012-02-10,CNN,0
2012-02-11,CNN,0.0922
2012-02-12,CNN,0
2012-02-13,CNN,0
2012-02-14,CNN,0
2012-02-15,CNN,0
2012-02-16,CNN,0
2012-02-17,CNN,0.0687
2012-02-18,CNN,0
2012-02-19,CNN,0
2012-02-20,CNN,0
2012-02-21,CNN,0
2012-02-22,CNN,0
2012-02-23,CNN,0.0305
2012-02-24,CNN,0.0677
2012-02-25,CNN,0
2012-02-26,CNN,0.0273
2012-02-27,CNN,0
2012-02-28,CNN,0.0450
2012-02-29,CNN,0
2012-03-01,CNN,0
2012-03-02,CNN,0
2012-03-03,CNN,0
2012-03-04,CNN,0
2012-03-05,CNN,0
2012-03-06,CNN,0
2012-03-07,CNN,0
2012-03-08,CNN,0
2012-03-09,CNN,0
2012-03-10,CNN,0
2012-03-11,CNN,0
2012-03-12,CNN,0
2012-03-13,CNN,0
2012-03-14,CNN,0
2012-03-15,CNN,0
2012-03-16,CNN,0.1347
2012-03-17,CNN,0
2012-03-18,CNN,0
2012-03-19,CNN,0
2012-03-20,CNN,0
2012-03-21,CNN,0
2012-03-22,CNN,0.0223
2012-03-23,CNN,0
2012-03-24,CNN,0
2012-03-25,CNN,0
2012-03-26,CNN,0
2012-03-27,CNN,0.0909
2012-03-28,CNN,0.0231
2012-03-29,CNN,0
2012-03-30,CNN,0.1375
2012-03-31,CNN,0
2012-04-01,CNN,0.0236
2012-04-02,CNN,0
2012-04-03,CNN,0.0663
2012-04-04,CNN,0
2012-04-05,CNN,0.0682
2012-04-06,CNN,0.1561
2012-04-07,CNN,0
2012-04-08,CNN,0
2012-04-09,CNN,0
2012-04-10,CNN,0.0224
2012-04-11,CNN,0.0223
2012-04-12,CNN,0.0668
2012-04-13,CNN,0.3843
2012-04-14,CNN,0.6102
2012-04-15,CNN,0.1348
2012-04-16,CNN,0.2047
2012-04-17,CNN,0
2012-04-18,CNN,0.0450
2012-04-19,CNN,0
2012-04-20,CNN,0
2012-04-21,CNN,0
2012-04-22,CNN,0
2012-04-23,CNN,0
2012-04-24,CNN,0
2012-04-25,CNN,0
2012-04-26,CNN,0
2012-04-27,CNN,0.0234
2012-04-28,CNN,0.0923
2012-04-29,CNN,0
2012-04-30,CNN,0
2012-05-01,CNN,0
2012-05-02,CNN,0.0447
2012-05-03,CNN,0.0228
2012-05-04,CNN,0
2012-05-05,CNN,0
2012-05-06,CNN,0.0711
2012-05-07,CNN,0
2012-05-08,CNN,0.0230
2012-05-09,CNN,0
2012-05-10,CNN,0
2012-05-11,CNN,0
2012-05-12,CNN,0
2012-05-13,CNN,0
2012-05-14,CNN,0
2012-05-15,CNN,0
2012-05-16,CNN,0
2012-05-17,CNN,0
2012-05-18,CNN,0
2012-05-19,CNN,0
2012-05-20,CNN,0
2012-05-21,CNN,0
2012-05-22,CNN,0
2012-05-23,CNN,0
2012-05-24,CNN,0
2012-05-25,CNN,0
2012-05-26,CNN,0
2012-05-27,CNN,0
2012-05-28,CNN,0
2012-05-29,CNN,0
2012-05-30,CNN,0
2012-05-31,CNN,0.0226
2012-06-01,CNN,0
2012-06-02,CNN,0
2012-06-03,CNN,0
2012-06-04,CNN,0
2012-06-05,CNN,0
2012-06-06,CNN,0
2012-06-07,CNN,0
2012-06-08,CNN,0
2012-06-09,CNN,0
2012-06-10,CNN,0
2012-06-11,CNN,0
2012-06-12,CNN,0.0228
2012-06-13,CNN,0
2012-06-14,CNN,0.0234
2012-06-15,CNN,0
2012-06-16,CNN,0
2012-06-17,CNN,0.0276
2012-06-18,CNN,0
2012-06-19,CNN,0.0461
2012-06-20,CNN,0
2012-06-21,CNN,0.1848
2012-06-22,CNN,0
2012-06-23,CNN,0
2012-06-24,CNN,0.0471
2012-06-25,CNN,0.0522
2012-06-26,CNN,0
2012-06-27,CNN,0.3176
2012-06-28,CNN,0.1574
2012-06-29,CNN,0
2012-06-30,CNN,0.0904
2012-07-01,CNN,0.0801
2012-07-02,CNN,0.0459
2012-07-03,CNN,0
2012-07-04,CNN,0
2012-07-05,CNN,0
2012-07-06,CNN,0
2012-07-07,CNN,0
2012-07-08,CNN,0.0455
2012-07-09,CNN,0
2012-07-10,CNN,0
2012-07-11,CNN,0
2012-07-12,CNN,0
2012-07-13,CNN,0
2012-07-14,CNN,0
2012-07-15,CNN,0
2012-07-16,CNN,0
2012-07-17,CNN,0
2012-07-18,CNN,0
2012-07-19,CNN,0
2012-07-20,CNN,0.5027
2012-07-21,CNN,1.4003
2012-07-22,CNN,0.5887
2012-07-23,CNN,1.2493
2012-07-24,CNN,1.6253
2012-07-25,CNN,1.0599
2012-07-26,CNN,1.4811
2012-07-27,CNN,0.2057
2012-07-28,CNN,0
2012-07-29,CNN,0.5606
2012-07-30,CNN,0.7341
2012-07-31,CNN,0.1127
2012-08-01,CNN,0
2012-08-02,CNN,0.0454
2012-08-03,CNN,0
2012-08-04,CNN,0
2012-08-05,CNN,0.0232
2012-08-06,CNN,0.6254
2012-08-07,CNN,0.4392
2012-08-08,CNN,0.6832
2012-08-09,CNN,0.3440
2012-08-10,CNN,0.0695
2012-08-11,CNN,0
2012-08-12,CNN,0.2107
2012-08-13,CNN,0
2012-08-14,CNN,0
2012-08-15,CNN,0
2012-08-16,CNN,0.0914
2012-08-17,CNN,0
2012-08-18,CNN,0
2012-08-19,CNN,0
2012-08-20,CNN,0
2012-08-21,CNN,0
2012-08-22,CNN,0
2012-08-23,CNN,0
2012-08-24,CNN,0.3195
2012-08-25,CNN,0.5208
2012-08-26,CNN,0
2012-08-27,CNN,0
2012-08-28,CNN,0
2012-08-29,CNN,0
2012-08-30,CNN,0.0454
2012-08-31,CNN,0
2012-09-01,CNN,0
2012-09-02,CNN,0
2012-09-03,CNN,0
2012-09-04,CNN,0.0568
2012-09-05,CNN,0
2012-09-06,CNN,0
2012-09-07,CNN,0
2012-09-08,CNN,0
2012-09-09,CNN,0
2012-09-10,CNN,0
2012-09-11,CNN,0
2012-09-12,CNN,0
2012-09-13,CNN,0
2012-09-14,CNN,0
2012-09-15,CNN,0
2012-09-16,CNN,0
2012-09-17,CNN,0
2012-09-18,CNN,0.2056
2012-09-19,CNN,0.0228
2012-09-20,CNN,0
2012-09-21,CNN,0
2012-09-22,CNN,0.0231
2012-09-23,CNN,0.3154
2012-09-24,CNN,0.4012
2012-09-25,CNN,0
2012-09-26,CNN,0
2012-09-27,CNN,0
2012-09-28,CNN,0
2012-09-29,CNN,0.1128
2012-09-30,CNN,0.1897
2012-10-01,CNN,0.4349
2012-10-02,CNN,0.0231
2012-10-03,CNN,0.0229
2012-10-04,CNN,0
2012-10-05,CNN,0
2012-10-06,CNN,0
2012-10-07,CNN,0.1372
2012-10-08,CNN,0
2012-10-09,CNN,0.1817
2012-10-10,CNN,0
2012-10-11,CNN,0
2012-10-12,CNN,0
2012-10-13,CNN,0.0232
2012-10-14,CNN,0.0826
2012-10-15,CNN,0
2012-10-16,CNN,0
2012-10-17,CNN,0.0889
2012-10-18,CNN,0.1179
2012-10-19,CNN,0
2012-10-20,CNN,0
2012-10-21,CNN,0.1652
2012-10-22,CNN,0.2427
2012-10-23,CNN,0
2012-10-24,CNN,0
2012-10-25,CNN,0
2012-10-26,CNN,0
2012-10-27,CNN,0
2012-10-28,CNN,0
2012-10-29,CNN,0
2012-10-30,CNN,0
2012-10-31,CNN,0
2012-11-01,CNN,0.0227
2012-11-02,CNN,0
2012-11-03,CNN,0
2012-11-04,CNN,0.0664
2012-11-05,CNN,0
2012-11-06,CNN,0
2012-11-07,CNN,0
2012-11-08,CNN,0.0231
2012-11-09,CNN,0.2527
2012-11-10,CNN,0
2012-11-11,CNN,0
2012-11-12,CNN,0.2427
2012-11-13,CNN,0
2012-11-14,CNN,0
2012-11-15,CNN,0.0234
2012-11-16,CNN,0
2012-11-17,CNN,0
2012-11-18,CNN,0
2012-11-19,CNN,0
2012-11-20,CNN,0
2012-11-21,CNN,0
2012-11-22,CNN,0
2012-11-23,CNN,0
2012-11-24,CNN,0
2012-11-25,CNN,0
2012-11-26,CNN,0
2012-11-27,CNN,0
2012-11-28,CNN,0
2012-11-29,CNN,0.1147
2012-11-30,CNN,0.0227
2012-12-01,CNN,0
2012-12-02,CNN,0
2012-12-03,CNN,0.9322
2012-12-04,CNN,0.4590
2012-12-05,CNN,0.1783
2012-12-06,CNN,0.0454
2012-12-07,CNN,0.2267
2012-12-08,CNN,0
2012-12-09,CNN,0.1527
2012-12-10,CNN,0.2633
2012-12-11,CNN,0.2965
2012-12-12,CNN,0.1815
2012-12-13,CNN,0.2993
2012-12-14,CNN,0.1976
2012-12-15,CNN,1.7913
2012-12-16,CNN,0.6939
2012-12-17,CNN,2.3591
2012-12-18,CNN,3.1128
2012-12-19,CNN,1.9165
2012-12-20,CNN,0.8116
2012-12-21,CNN,1.3873
2012-12-22,CNN,1.3590
2012-12-23,CNN,1.6675
2012-12-24,CNN,1.0204
2012-12-25,CNN,0.1531
2012-12-26,CNN,0.3826
2012-12-27,CNN,0.4327
2012-12-28,CNN,0.2533
2012-12-29,CNN,0.0683
2012-12-30,CNN,0.2960
2012-12-31,CNN,0.1836
2013-01-01,CNN,0.1050
2013-01-02,CNN,0.2797
2013-01-03,CNN,0.1653
2013-01-04,CNN,0.2654
2013-01-05,CNN,0.6613
2013-01-06,CNN,0.5610
2013-01-07,CNN,0.3210
2013-01-08,CNN,1.4536
2013-01-09,CNN,2.5740
2013-01-10,CNN,1.9319
2013-01-11,CNN,1.6934
2013-01-12,CNN,0.7889
2013-01-13,CNN,2.3886
2013-01-14,CNN,1.9547
2013-01-15,CNN,2.0118
2013-01-16,CNN,3.1991
2013-01-17,CNN,1.2474
2013-01-18,CNN,0.5610
2013-01-19,CNN,1.1298
2013-01-20,CNN,1.6166
2013-01-21,CNN,0.8678
2013-01-22,CNN,0.5156
2013-01-23,CNN,1.2604
2013-01-24,CNN,0.7960
2013-01-25,CNN,1.2760
2013-01-26,CNN,0.7533
2013-01-27,CNN,0.8602
2013-01-28,CNN,0.7557
2013-01-29,CNN,1.2134
2013-01-30,CNN,1.8785
2013-01-31,CNN,0.8901
2013-02-01,CNN,1.0148
2013-02-02,CNN,0.7955
2013-02-03,CNN,1.2448
2013-02-04,CNN,0.7918
2013-02-05,CNN,0.5529
2013-02-06,CNN,1.0405
2013-02-07,CNN,0.6348
2013-02-08,CNN,0.4702
2013-02-09,CNN,0.1144
2013-02-10,CNN,0.5490
2013-02-11,CNN,0.1773
2013-02-12,CNN,1.0657
2013-02-13,CNN,1.1816
2013-02-14,CNN,0.4212
2013-02-15,CNN,0.5160
2013-02-16,CNN,0.5674
2013-02-17,CNN,0.3602
2013-02-18,CNN,0.2069
2013-02-19,CNN,0.5111
2013-02-20,CNN,0.5258
2013-02-21,CNN,0.2474
2013-02-22,CNN,0.1764
2013-02-23,CNN,0.0447
2013-02-24,CNN,0.4288
2013-02-25,CNN,0.1050
2013-02-26,CNN,0.2227
2013-02-27,CNN,0.3794
2013-02-28,CNN,0.4582
2013-03-01,CNN,0.1008
2013-03-02,CNN,0.0258
2013-03-03,CNN,0.0314
2013-03-04,CNN,0.0302
2013-03-05,CNN,0.1110
2013-03-06,CNN,0.4681
2013-03-07,CNN,0.2026
2013-03-08,CNN,0.1571
2013-03-09,CNN,0.1035
2013-03-10,CNN,0.2060
2013-03-11,CNN,0.1020
2013-03-12,CNN,0.1818
2013-03-13,CNN,0.0682
2013-03-14,CNN,0.1369
2013-03-15,CNN,0.1606
2013-03-16,CNN,0.2281
2013-03-17,CNN,0
2013-03-18,CNN,0.2115
2013-03-19,CNN,0.0665
2013-03-20,CNN,0.8045
2013-03-21,CNN,0.7328
2013-03-22,CNN,0.5878
2013-03-23,CNN,0.7381
2013-03-24,CNN,0.9371
2013-03-25,CNN,1.2011
2013-03-26,CNN,0.3235
2013-03-27,CNN,0.0232
2013-03-28,CNN,1.0524
2013-03-29,CNN,0.9914
2013-03-30,CNN,0.1093
2013-03-31,CNN,0.8415
2013-04-01,CNN,1.2793
2013-04-02,CNN,1.4199
2013-04-03,CNN,0.9784
2013-04-04,CNN,0.5716
2013-04-05,CNN,0.5432
2013-04-06,CNN,0.1924
2013-04-07,CNN,0.2846
2013-04-08,CNN,1.2952
2013-04-09,CNN,1.8683
2013-04-10,CNN,2.5106
2013-04-11,CNN,1.0049
2013-04-12,CNN,0.7719
2013-04-13,CNN,0.9456
2013-04-14,CNN,0.8962
2013-04-15,CNN,0.3269
2013-04-16,CNN,0.0449
2013-04-17,CNN,0.1755
2013-04-18,CNN,0.3593
2013-04-19,CNN,0
2013-04-20,CNN,0.1305
2013-04-21,CNN,0.1456
2013-04-22,CNN,0
2013-04-23,CNN,0
2013-04-24,CNN,0
2013-04-25,CNN,0.5604
2013-04-26,CNN,0
2013-04-27,CNN,0
2013-04-28,CNN,0.3372
2013-04-29,CNN,0.3443
2013-04-30,CNN,0.0447
2013-05-01,CNN,0
2013-05-02,CNN,1.2129
2013-05-03,CNN,1.0429
2013-05-04,CNN,0.4369
2013-05-05,CNN,0.5388
2013-05-06,CNN,0.4040
2013-05-07,CNN,0.0892
2013-05-08,CNN,0
2013-05-09,CNN,0
2013-05-10,CNN,0
2013-05-11,CNN,0
2013-05-12,CNN,0
2013-05-13,CNN,0.0663
2013-05-14,CNN,0.0443
2013-05-15,CNN,0
2013-05-16,CNN,0.0220
2013-05-17,CNN,0.0666
2013-05-18,CNN,0.0779
2013-05-19,CNN,0.0288
2013-05-20,CNN,0
2013-05-21,CNN,0
2013-05-22,CNN,0
2013-05-23,CNN,0
2013-05-24,CNN,0
2013-05-25,CNN,0
2013-05-26,CNN,0
2013-05-27,CNN,0
2013-05-28,CNN,0.0304
2013-05-29,CNN,0.0457
2013-05-30,CNN,1.0478
2013-05-31,CNN,0.8005
2013-06-01,CNN,0.1597
2013-06-02,CNN,0
2013-06-03,CNN,0.0304
2013-06-04,CNN,0.0226
2013-06-05,CNN,0.0684
2013-06-06,CNN,0.0680
2013-06-07,CNN,0.0448
2013-06-08,CNN,0.1301
2013-06-09,CNN,0
2013-06-10,CNN,0.1096
2013-06-11,CNN,0.1779
2013-06-12,CNN,0.0463
2013-06-13,CNN,0.1837
2013-06-14,CNN,0.2281
2013-06-15,CNN,0
2013-06-16,CNN,0.1783
2013-06-17,CNN,0.1069
2013-06-18,CNN,0.1338
2013-06-19,CNN,0.1542
2013-06-20,CNN,0
2013-06-21,CNN,0
2013-06-22,CNN,0
2013-06-23,CNN,0
2013-06-24,CNN,0.0354
2013-06-25,CNN,0.1335
2013-06-26,CNN,0
2013-06-27,CNN,0
2013-06-28,CNN,0.0220
2013-06-29,CNN,0
2013-06-30,CNN,0.0304
2013-07-01,CNN,0
2013-07-02,CNN,0.0221
2013-07-03,CNN,0
2013-07-04,CNN,0
2013-07-05,CNN,0
2013-07-06,CNN,0
2013-07-07,CNN,0
2013-07-08,CNN,0
2013-07-09,CNN,0
2013-07-10,CNN,0
2013-07-11,CNN,0.0218
2013-07-12,CNN,0
2013-07-13,CNN,0.1295
2013-07-14,CNN,0.1660
2013-07-15,CNN,0.0717
2013-07-16,CNN,0.1124
2013-07-17,CNN,0.0890
2013-07-18,CNN,0.0454
2013-07-19,CNN,0.2216
2013-07-20,CNN,0.2369
2013-07-21,CNN,0.1988
2013-07-22,CNN,0.0719
2013-07-23,CNN,0
2013-07-24,CNN,0.0672
2013-07-25,CNN,0
2013-07-26,CNN,0
2013-07-27,CNN,0.0274
2013-07-28,CNN,0.2312
2013-07-29,CNN,0
2013-07-30,CNN,0.0905
2013-07-31,CNN,0
2013-08-01,CNN,0.0446
2013-08-02,CNN,0.0540
2013-08-03,CNN,0
2013-08-04,CNN,0
2013-08-05,CNN,0
2013-08-06,CNN,0
2013-08-07,CNN,0.0233
2013-08-08,CNN,0
2013-08-09,CNN,0.0670
2013-08-10,CNN,0.0263
2013-08-11,CNN,0
2013-08-12,CNN,0
2013-08-13,CNN,0.0224
2013-08-14,CNN,0.5436
2013-08-15,CNN,0
2013-08-16,CNN,0
2013-08-17,CNN,0.0311
2013-08-18,CNN,0
2013-08-19,CNN,0.4300
2013-08-20,CNN,0.0235
2013-08-21,CNN,0.3802
2013-08-22,CNN,0.3546
2013-08-23,CNN,0.0702
2013-08-24,CNN,0
2013-08-25,CNN,0
2013-08-26,CNN,0.2301
2013-08-27,CNN,0.0236
2013-08-28,CNN,0
2013-08-29,CNN,0
2013-08-30,CNN,0.0469
2013-08-31,CNN,0
2013-09-01,CNN,0
2013-09-02,CNN,0
2013-09-03,CNN,0
2013-09-04,CNN,0
2013-09-05,CNN,0
2013-09-06,CNN,0
2013-09-07,CNN,0.0811
2013-09-08,CNN,0
2013-09-09,CNN,0
2013-09-10,CNN,0.3060
2013-09-11,CNN,0.6691
2013-09-12,CNN,0.7612
2013-09-13,CNN,0.2328
2013-09-14,CNN,0.1387
2013-09-15,CNN,0.1598
2013-09-16,CNN,0.0363
2013-09-17,CNN,0.5660
2013-09-18,CNN,0.4210
2013-09-19,CNN,0.7512
2013-09-20,CNN,0.1171
2013-09-21,CNN,0.3756
2013-09-22,CNN,0.1737
2013-09-23,CNN,0.6192
2013-09-24,CNN,0.0235
2013-09-25,CNN,0.1429
2013-09-26,CNN,0.0708
2013-09-27,CNN,0
2013-09-28,CNN,0.0804
2013-09-29,CNN,0.1082
2013-09-30,CNN,0
2013-10-01,CNN,0.0273
2013-10-02,CNN,0.0483
2013-10-03,CNN,0
2013-10-04,CNN,0
2013-10-05,CNN,0
2013-10-06,CNN,0.1588
2013-10-07,CNN,0.0359
2013-10-08,CNN,0
2013-10-09,CNN,0.0248
2013-10-10,CNN,0.0490
2013-10-11,CNN,0
2013-10-12,CNN,0
2013-10-13,CNN,0
2013-10-14,CNN,0.0315
2013-10-15,CNN,0.0481
2013-10-16,CNN,0.1673
2013-10-17,CNN,0.0966
2013-10-18,CNN,0.0975
2013-10-19,CNN,0
2013-10-20,CNN,0
2013-10-21,CNN,0
2013-10-22,CNN,0
2013-10-23,CNN,0
2013-10-24,CNN,0.0703
2013-10-25,CNN,0
2013-10-26,CNN,0
2013-10-27,CNN,0
2013-10-28,CNN,0
2013-10-29,CNN,0
2013-10-30,CNN,0.0694
2013-10-31,CNN,0
2013-11-01,CNN,0
2013-11-02,CNN,0.0565
2013-11-03,CNN,0
2013-11-04,CNN,0.1152
2013-11-05,CNN,0.0692
2013-11-06,CNN,0.1229
2013-11-07,CNN,0.5614
2013-11-08,CNN,0.2172
2013-11-09,CNN,0
2013-11-10,CNN,0.0821
2013-11-11,CNN,0.0755
2013-11-12,CNN,0
2013-11-13,CNN,0
2013-11-14,CNN,0
2013-11-15,CNN,0.0318
2013-11-16,CNN,0
2013-11-17,CNN,0
2013-11-18,CNN,0
2013-11-19,CNN,0.0258
2013-11-20,CNN,0
2013-11-21,CNN,0
2013-11-22,CNN,0
2013-11-23,CNN,0.1514
2013-11-24,CNN,0
2013-11-25,CNN,0
2013-11-26,CNN,0.0959
2013-11-27,CNN,0
2013-11-28,CNN,0
2013-11-29,CNN,0
